"Fecha","Estación","Aceites y grasas (mg/L)","Alacloro (µg/L)","Aldrin (µg/L)","Alfa cipermetrina (µg/L)","AMPA (µg/L)","Atrazina (µg/L)","Atrazina desetil (µg/L)","Atrazina desisopropil (µg/L)","Azoxiestrobina (µg/L)","Clordano Cis (µg/L)","Clordano Trans (µg/L)","Clorofila_a_(lab_µg) (µg/L)","Clorpirifos (µg/L)","Clorpirifos Metil (µg/L)","Coliformes Termotolerantes (Fecales) (Membrana Filtrante) (ufc/100ml)","Color (unidad de color)","Compuestos Halogenados adsorbibles (AOX) (µg/L)","Conductividad (µS/cm)","Cromo VI (mg/L)","DBO5 (mg O2/L)","Demanda química de oxigeno (DQO) (mg O2/L)","Diazinon (µg/L)","Dieldrin (µg/L)","Diuron (µg/L)","Endosulfan alfa (µg/L)","Endosulfan beta (µg/L)","Endosulfan sulfato (µg/L)","Endrin (µg/L)","Escherichia coli (Memabrana Filtrante) (ufc/100ml)","Escherichia coli (Sustrato Definido - Colilert®) (NMP/100mL)","Etil Paration (µg/L)","Etion (µg/L)","Feofitina a (µg/L)","Fipronil (µg/L)","Floración Algal (sin unid)","Fluroxipir meptil (µg/L)","Fosfato (ortofosfato) (µg PO4-P/L)","Fósforo total (µg P/L)","Glifosato (µg/L)","Heptacloro (µg/L)","Heptacloro Epoxido (µg/L)","Hexaclorobenceno (µg/L)","Ion Nitrito (mg NO2-N/L)","Lindano (µg/L)","Malathion (µg/L)","Mercurio total (mg/L)","Metil Paration (µg/L)","Metoxicloro (µg/L)","Mirex (µg/L)","Nitrato (mg NO3-N/L)","Nitrógeno Amoniacal (amonio) (mg NH4-N/L)","Nitrógeno total (mg N/L)","o,p' DDD (µg/L)","o,p' DDE (µg/L)","o,p' DDT (µg/L)","Oxigeno disuelto (mg/L)","Potencial de hidrogeno (pH) (sin unid)","p,p' DDD (µg/L)","p,p' DDE (µg/L)","p,p' DDT (µg/L)","Profundidad_Sitio (m)","Saturación de oxígeno (%)","Simazina (µg/L)","Sólidos suspendidos totales (mg/L)","Sólidos totales (mg/L)","Temperatura (ºC)","Transparencia (cm)","Trifloxiestrobina (µg/L)","Trifluralina (µg/L)","Turbidez (NTU)"
"2017-04-21 09:50:00","CG03","","","","","","","","","","","","55.5","","","","","","223.6","","","","","","","","","","","","","","","3.3","","","","","758","","","","","","","","","","","","<LD","0.07","1.06","","","","8.16","7.75","","","","","87.6","","","","18.7","","","",""
"2017-04-21 10:02:00","CG02","","","","","","","","","","","","185","","","","","","225.7","","","","","","","","","","","","","","","17.8","","","","","889","","","","","","","","","","","","<LC","0.43","1.38","","","","7.31","7.93","","","","","79","","","","19","","","",""
"2017-04-21 11:45:00","CA01","","","","","","","","","","","","","","","","","","504","","","","","","","","","","","","","","","","","","","","1160","","","","","","","","","","","","0.14","0.18","1.24","","","","4.29","7.7","","","","","46.5","","","","18.9","","","",""
"2017-04-21 11:51:00","CA04","","","","","1.11","<LD","","","","","","","","","","","<LC","436.9","","","","","","","<LD","<LD","<LD","","","","","","","","","","","1650","<LC","","","","","","","","","","","1.73","0.12","2.15","","","","4.9","7.76","","","","","53.5","","","","19.4","","","",""
"2017-04-21 12:16:00","CG01","","","","","","","","","","","","8.9","","","","","","774","","","","","","","","","","","","","","","5.9","","","","","753","","","","","","","","","","","","0.072","0.09","0.82","","","","4.9","7.94","","","","","52.9","","","","18.8","","","",""
"2017-04-25 14:38:00","PS02","","","","","0.53","<LD","","","","","","0.7","","","","","<LD","177.7","","","","","","","<LD","<LD","<LD","","","","","","9.8","","","","","456","<LC","","","","<LD","","","","","","","0.71","0.04","1.17","","","","7.5","7.7","","","","","81.9","","","","19.7","","","","16"
"2017-06-20 09:45:00","SJ04","","","","","0.56","<LD","","","","","","","","","","110","<LC","268.1","","0.7","","","","","<LD","<LD","<LD","","","","","","","","","","","305","0.2","","","","<LD","","","","","","","0.59","0.12","1.49","","","","10.07","7.05","","","","","91.3","","","","11.6","","","","17"
"2017-06-20 10:05:00","SL06","","","","","0.51","<LD","","","","","","","","","","110","<LC","226.1","","","","","","","<LD","<LD","<LD","","","","","","","","","","","270","<LC","","","","<LD","","","","","","","0.46","0.07","1.12","","","","9.87","7.06","","","","","91","","","","11.7","","","","21"
"2017-06-20 10:55:00","CO01","<LC","","","","","","","","","","","","","","","160","","414.9","<LD","1","","","","","","","","","","","","","","","","","","714","","","","","<LD","","","","","","","0.52","0.11","1.42","","","","10.24","7.84","","","","","93","","","","11.4","","","","33"
"2017-06-20 13:45:00","SJ03","","","","","","","","","","","","","","","","95","","375.1","","1.7","","","","","","","","","","","","","","","","","","318","","","","","<LD","","","","","","","0.84","0.12","1.83","","","","10.39","7.88","","","","","100.1","","","","11.8","","","","9.3"
"2017-06-20 14:15:00","SJ05","<LC","","","","1.61","<LD","","","","","","","","","","90","20","513","<LD","1.3","","","","","","<LD","<LD","","","","","","","","","","","438","0.55","","","","<LD","","","","","","","0.27","0.14","1.21","","","","10.38","7.93","","","","","102.1","","","","10.7","","","","3.4"
"2017-06-20 15:00:00","SJ02","","","","","","","","","","","","","","","","85","","317.1","","2","","","","","","","","","","","","","","","","","","121","","","","","<LD","","","","","","","0.29","0.09","0.93","","","","9.69","8.01","","","","","88.7","","","","11.4","","","","5.8"
"2017-06-20 15:55:00","SJ01","","","","","","","","","","","","","","","","95","","304.3","","1.7","","","","","","","","","","","","","","","","","","200","","","","","<LD","","","","","","","0.2","0.07","0.88","","","","8.17","8.05","","","","","74.3","","","","11.2","","","","6.8"
"2017-06-21 10:04:00","SLC01","","","","","","","","","","","","","","","","95","","188.8","","2","","","","","","","","","","","","","","","","","","85","","","","","<LD","","","","","","","0.16","0.07","0.72","","","","10.37","7.8","","","","","90.3","","","","9.4","","","","16"
"2017-06-21 10:35:00","SLC02","","","","","","","","","","","","","","","","100","","205.6","","1.1","","","","","","","","","","","","","","","","","","259","","","","","<LD","","","","","","","0.3","0.12","1.08","","","","10.3","7.93","","","","","100.7","","","","8.9","","","","14"
"2017-06-21 11:05:00","PS01=SLC03","","","","","","","","","","","","<LD","","","","100","","229.1","","1.7","","","","","","","","","","","","","<LC","","","","","466","","","","","<LD","","","","","","","0.73","0.17","1.51","","","","10.28","8","","","","","92.8","","","","10.4","","","","14"
"2017-06-21 12:18:00","PS03","","","","","","","","","","","","<LD","","","","","","130","","","","","","","","","","","","","","","<LD","","","","","464","","","","","<LD","","","","","","","0.42","0.08","1.52","","","","9.53","7.88","","","","","89","","","","12.1","","","","28"
"2017-06-21 12:25:00","PS04","","","","","","","","","","","","<LD","","","","","","138.2","","","","","","","","","","","","","","","<LC","","","","","498","","","","","<LD","","","","","","","0.52","0.06","1.5","","","","9.47","7.52","","","","","88.9","","","","12.4","","","","26"
"2017-06-21 12:37:00","PS02","","","","","0.8","<LD","","","","","","<LD","","","","","42","145","","","","","","","<LD","<LD","<LD","","","","","","<LD","","","","","524","0.81","","","","<LD","","","","","","","0.64","0.04","1.55","","","","9.37","7.62","","","","","88.9","","","","","","","","23"
"2017-06-22 09:43:00","SL01","","","","","","","","","","","","","","","","65","","203.6","","<LC","","","","","","","","","","","","","","","","","","86","","","","","<LD","","","","","","","0.42","0.02","1.06","","","","9.74","7.64","","","","","91.6","","","","11.7","","","","6.4"
"2017-06-22 10:24:00","SL02","<LD","","","","","","","","","","","","","","","110","","152.9","<LC","<LC","","","","","","","","","","","","","","","","","","263","","","","","<LD","","","","","","","0.09","<LC","0.69","","","","10.04","7.96","","","","","94.6","","","","12","","","","18"
"2017-06-22 11:23:00","SL03","","","","","","","","","","","","","","","","80","","206.3","","<5","","","","","","","","","","","","","","","","","","122","","","","","<LD","","","","","","","0.3","0.03","0.61","","","","10.13","8.05","","","","","99.6","","","","13.7","","","","11"
"2017-06-22 12:10:00","SL04","","","","","","","","","","","","","","","","85","","220.9","","<5","","","","","","","","","","","","","","","","","","359","","","","","<LD","","","","","","","0.29","0.05","0.7","","","","9.68","8.17","","","","","96.8","","","","13.6","","","","13"
"2017-06-22 12:50:00","AV 05","","","","","1.91","<LD","","","","","","<LD","","","","100","<LC","444.3","<LD","<LC","","","","","<LD","<LD","<LD","","","100","","","<LC","","","","","704","0.7","","","","<LD","","","<LD","","","","0.75","<LC","1.73","","","","8.23","8","","","","","81.4","","","","11.3","","","","8"
"2017-06-22 13:08:00","SL05","","","","","0.63","<LD","","","","","","","","","","110","17","221.5","","<5","","","","","<LD","<LD","<LD","","","","","","","","","","","459","0.34","","","","<LD","","","","","","","0.47","0.12","1.05","","","","10.46","8.12","","","","","101.7","","","","14.3","","","","15"
"2017-06-23 08:40:00","CA02","","","","","","","","","","","","","","","","130","","614","","10","","","","","","","","","","","","","","","","","","2700","","","","","<LD","","","","","","","6.44","0.24","8.14","","","","6.46","7.14","","","","","61.2","","","","12.3","","","","16"
"2017-06-23 09:16:00","CG03","","","","","","","","","","","","9.9","","","","","","178.4","","<5","","","","","","","","","","","","","2.1","","","","","683","","","","","<LD","","","","","","","0.35","0.05","1.29","","","","8.95","7.14","","","","","85.4","","","","12.6","","","","54"
"2017-06-23 09:31:00","CG02","","","","","","","","","","","","31.7","","","","220","","181.5","","<5","","","","","","","","","","","","","5.7","","","","","680","","","","","<LD","","","","","","","0.28","0.04","1.19","","","","9.07","7.59","","","","","86.5","","","","12.9","","","","53"
"2017-06-23 10:18:00","CA01","","","","","","","","","","","","","","","","130","","518","","<5","","","","","","","","","","","","","","","","","","865","","","","","<LD","","","","","","","0.41","0.04","1.39","","","","6.5","7.33","","","","","62.3","","","","12.9","","","","18"
"2017-06-23 11:22:00","CG01","","","","","","","","","","","","6.7","","","","","","615","","<5","","","","","","","","","","","","","2.3","","","","","584","","","","","<LD","","","","","","","0.8","0.05","1.59","","","","6.65","7.64","","","","","64.5","","","","13.1","","","","13"
"2017-06-24 10:51:00","CA04","","","","","0.74","<LD","","","","","","","","","","130","26","462","","<5","","","","","<LD","<LD","<LD","","","","","","","","","","","2480","0.38","","","","<LD","","","","","","","3.2","0.08","3.85","","","","6.12","7.59","","","","","58.1","","","","12.9","","","","25"
"2017-08-15 10:39:00","SL06","","","","","1.16","<LD","","","","","","","","","","300","17","212.9","","<LC","","","","","<LD","<LD","<LD","","","","","","","","","","","279","0.41","","","","<LC","","","","","","","0.49","0.06","1.58","","","","10.02","7.49","","","","","97","","","","13.9","","","","46"
"2017-08-15 11:23:00","CO01","<LD","","","","","","","","","","","","","","","200","","285.5","<LD","<LC","","","","","","","","","","","","","","","","","","254","","","","","<LC","","","","","","","0.53","0.12","1.44","","","","8.99","7.56","","","","","88.4","","","","14.4","","","","27"
"2017-08-15 12:56:00","SJ03","","","","","","","","","","","","","","","","340","","161.3","","0.6","","","","","","","","","","","","","","","","","","269","","","","","<LC","","","","","","","0.5","0.12","1.88","","","","8.41","7.9","","","","","86.3","","","","14.3","","","","62"
"2017-08-15 13:15:00","SJ05","","","","","1.03","<LD","","","","","","","","","","280","24","416.7","<LD","0.6","","","","","<LD","<LD","<LD","","","","","","","","","","","965","0.27","","","","<LC","","","","","","","0.8","0.08","2.35","","","","7.94","7.73","","","","","76.2","","","","12.5","","","","37"
"2017-08-15 14:10:00","SJ02","","","","","","","","","","","","","","","","380","","128.7","","0.6","","","","","","","","","","","","","","","","","","211","","","","","<LC","","","","","","","0.23","0.11","1.85","","","","8.24","7.94","","","","","81.8","","","","13.9","","","","74"
"2017-08-15 15:00:00","SJ01","","","","","","","","","","","","","","","","440","","121.2","","0.7","","","","","","","","","","","","","","","","","","330","","","","","<LC","","","","","","","0.25","0.1","2.03","","","","7.57","7.87","","","","","78.5","","","","13.9","","","","81"
"2017-08-16 10:10:00","SLC01","","","","","","","","","","","","","","","","340","","52.8","","0.6","","","","","","","","","","","","","","","","","","115","","","","","<LD","","","","","","","0.17","0.12","1.62","","","","9.09","7.74","","","","","86.2","","","","13","","","","49"
"2017-08-16 10:53:00","SLC02","","","","","","","","","","","","","","","","340","","113.8","","1.5","","","","","","","","","","","","","","","","","","194","","","","","<LD","","","","","","","0.2","0.072","1.59","","","","9.29","7.53","","","","","89.9","","","","13.7","","","","41"
"2017-08-16 11:27:00","PS01=SLC03","","","","","","","","","","","","<LD","","","","","","116","","0.5","","","","","","","","","","","","","5.4","","","","","304","","","","","<LC","","","","","","","0.25","0.072","2.01","","","","9.26","7.75","","","","","89.8","","","","13.9","","","","57"
"2017-08-17 10:00:00","SL01","","","","","","","","","","","","","","","","150","","128.3","","<LC","","","","","","","","","","","","","","","","","","91","","","","","<LD","","","","","","","0.21","0.036","0.84","","","","10.38","7.11","","","","","95.5","","","","12.2","","","","24"
"2017-08-17 10:39:00","SL02","<LD","","","","","","","","","","","","","","","200","","87.2","<LD","<LC","","","","","","","","","","","","","","","","","","115","","","","","<LD","","","","","","","0.14","0.099","0.89","","","","10.12","7.56","","","","","94.6","","","","12.2","","","","36"
"2017-08-17 11:40:00","SL03","","","","","","","","","","","","","","","","220","","125.5","","","","","","","","","","","","","","","","","","","","129","","","","","<LD","","","","","","","0.15","0.039","1.12","","","","9.66","7.83","","","","","93.7","","","","13.3","","","","44"
"2017-08-17 12:20:00","SL04","","","","","","","","","","","","","","","","250","","162.6","","","","","","","","","","","","","","","","","","","","382","","","","","<LD","","","","","","","0.18","0.039","1.19","","","","9.19","7.7","","","","","93.3","","","","13.9","","","","49"
"2017-08-17 13:00:00","AV 05","","","","","1.46","<LD","","","","","","<LD","","","200","340","20","240.6","<LD","0.6","","","","","<LD","<LD","<LD","","","170","","","4.7","","","","","726","0.48","","","","<LC","","","<LD","","","","0.59","0.098","2.38","","","","8.46","7.81","","","","","87","","","","13","","","","70"
"2017-08-17 13:18:00","SL05","","","","","<LC","<LD","","","","","","","","","","240","<LC","162.9","","","","","","","<LD","<LD","<LD","","","","","","","","","","","346","<LC","","","","<LC","","","","","","","0.3","0.042","1.46","","","","9.07","7.8","","","","","93","","","","14.2","","","","48"
"2017-08-18 09:30:00","CG03","","","","","","","","","","","","","","","","","","184.1","","","","","","","","","","","","","","","","","","","","729","","","","","","","","","","","","0.45","0.15","1.79","","","","9.71","7.41","","","","","94","","","","14.2","20","","",""
"2017-08-18 09:38:00","CG02","","","","","","","","","","","","","","","","","","180","","","","","","","","","","","","","","","","","","","","711","","","","","","","","","","","","0.47","0.054","1.71","","","","9.62","7.44","","","","","93.7","","","","14.2","20","","",""
"2017-08-18 10:27:00","CA02","","","","","","","","","","","","","","","","","","422.8","","","","","","","","","","","","","","","","","","","","990","","","","","","","","","","","","2.14","0.23","5.73","","","","6.19","7.64","","","","","59.7","","","","13.4","","","",""
"2017-08-18 11:00:00","CA04","","","","","1.23","<LD","","","","","","","","","","","29","281","","","","","","","<LD","<LD","<LD","","","","","","","","","","","784","0.92","","","","","","","","","","","0.76","0.12","2.73","","","","8.1","7.93","","","","","79.5","","","","14.5","","","",""
"2017-08-18 11:35:00","CA01","","","","","","","","","","","","","","","","","","394.1","","","","","","","","","","","","","","","","","","","","928","","","","","","","","","","","","0.54","0.08","2.57","","","","6.95","7.86","","","","","70.1","","","","14.7","","","",""
"2017-08-18 12:10:00","CG01","","","","","","","","","","","","","","","","","","333.5","","","","","","","","","","","","","","","","","","","","653","","","","","","","","","","","","0.89","0.065","3.08","","","","6.62","7.75","","","","","66.4","","","","15.2","","","",""
